so_number,order_date,customer_code,total_quantity,total_amount,total_amount_pdf,message_id,raw_customer_name,raw_tax_id,raw_address,customer_mapping_confidence,customer_mapping_method,customer_review_required,has_warning
BH26.1032,2026-03-04,KH-00487,58,116272203,,<177639809730.27.7583498532299974161@truongthinh.vn>,DOANH NGHIỆP TW TRƯỜNG THỊNH,296532555,"Phường Đa Mai, Bắc Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1033,2026-03-04,KH-00423,32,50138870,,<177639809729.27.12156086182128678187@thienan.vn>,DOANH NGHIỆP TW THIÊN AN,289452861,"đường Thân Nhân Trung, phường Bích Động, Thị xã Việt Yên, Tỉnh Bắc Giang",100.0,TAX_ID_EXACT,False,False
BH26.1034,2026-03-04,KH-00338,14,25540549,,<177639809729.27.7508930986792984477@dailoi.vn>,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,105330405,"đường Vạn Xuân, Thôn Cựu Quán, Xã Hoài Đức, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1035,2026-03-04,KH-00472,28,43607210,,<177639809729.27.4482507869643667449@triduc.vn>,CÔNG TY CỔ PHẦN TRÍ ĐỨC,114511070,"đường Cát Quế, thôn 1, Xã Dương Hòa, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1036,2026-03-04,KH-00534,20,36911655,,<177639809728.27.16277094700513352822@anphat.vn>,DOANH NGHIỆP TW AN PHÁT,171317819,"Phố Me, Xã Tam Dương, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1037,2026-03-04,KH-00344,16,27006660,,<177639809728.27.9947110392639011130@phucan.vn>,CÔNG TY TNHH PHÚC AN,277265717,"TDP Tảo Phú, Xã Tam Hồng, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1038,2026-03-04,KH-00091,67,84570000,,<177639809727.27.5136998843743592237@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1039,2026-03-05,KH-00359,32,58553875,,<177639809745.27.5835993588295866005@vanloi.vn>,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1040,2026-03-05,KH-00434,15,24168326,,<177639809745.27.12354263674503451832@truongthinh.vn>,HỘ KINH DOANH TRƯỜNG THỊNH,269803619,"TDP 15, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1041,2026-03-05,KH-00594,131,209296598,,<177639809747.27.10385399580792108482@longphu.vn>,DOANH NGHIỆP TW LONG PHÚ,246803444,"Khối 4, Xã Yên Thành, Tỉnh Nghệ An, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1042,2026-03-05,KH-00594,2,3305554,,<177639809744.27.733104319585478742@longphu.vn>,DOANH NGHIỆP TW LONG PHÚ,246803444,"Khối 4, Xã Yên Thành, Tỉnh Nghệ An, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1043,2026-03-05,KH-00459,10,17811107,,<177639809746.27.11907387847079093244@toanthang.vn>,CÔNG TY CỔ PHẦN TOÀN THẮNG,267718135,"Xã Bình Minh, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1044,2026-03-05,KH-00210,81,109201063,,<177639809746.27.17137363418742848778@sanlap.vn>,DOANH NGHIỆP TW SÁN LẠP,147059693,"Tòa nhà Công Nghĩa , 295 Trần Nhân Tông, Phường Yên Thanh, Thành phố Uông Bí, Quảng Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1045,2026-03-05,KH-00429,22,41174990,,<177639809747.27.171839868003037059@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,254310456,"thôn Làng, Xã Thống Nhất, Quảng Ninh",100.0,TAX_ID_EXACT,False,False
BH26.1046,2026-03-05,KH-00030,18,29707217,,<177639809750.27.18148890207482997228@binhminh.vn>,CỬA HÀNG XE ĐẠP BÌNH MINH,200808043,"khu Minh Khai, Phường Tuần Châu, Tỉnh Quảng Ninh",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1047,2026-03-05,KH-00346,46,80476646,,<177639809748.27.9917604275947648736@truongthinh.vn>,DOANH NGHIỆP TW TRƯỜNG THỊNH,249935091,"SN19, Đường Hùng Vương, Phường Vĩnh Yên, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1048,2026-03-05,KH-00659,104,199779954,,<177639809748.27.2443392361664097455@quangvinh.vn>,CỬA HÀNG XE ĐẠP QUANG VINH,232799936,"Xã Hợp Lý, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1049,2026-03-05,KH-00397,16,20754250,,<177639809748.27.1268975660781555841@thuytien.vn>,CÔNG TY CỔ PHẦN THUỶ TIÊN,294943283,"hoàng liên, Phường Lào Cai, Tỉnh Lào Cai",100.0,TAX_ID_EXACT,False,False
BH26.1050,2026-03-05,KH-00546,17,30181104,,<177639809749.27.5257089527223768018@sanlap.vn>,CÔNG TY CỔ PHẦN SÁN LẠP,117966807,"TDP Thượng Giang, Xã Lệ Thủy, Quảng Trị",100.0,TAX_ID_EXACT,False,False
BH26.1051,2026-03-05,KH-00569,41,62422762,,<177639809749.27.10020602684508229426@vanloi.vn>,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",100.0,TAX_ID_EXACT,False,False
BH26.1052,2026-03-05,KH-00546,17,30174993,,<177639809744.27.12126394524839858915@sanlap.vn>,CÔNG TY CỔ PHẦN SÁN LẠP,117966807,"TDP Thượng Giang, Xã Lệ Thủy, Quảng Trị",100.0,TAX_ID_EXACT,False,False
BH26.1053,2026-03-05,KH-00134,44,73858879,,<177639809745.27.4899722954572203485@phuthinh.vn>,DOANH NGHIỆP TW PHÚ THỊNH,134770178,"Trần Nhân Tông, Phường Vĩnh Diện, Thị xã Điện Bàn, Tỉnh Quảng Nam, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1054,2026-03-05,KH-00021,35,62167762,,<177639809743.27.10508656568968011417@xaydung.vn>,HỘ KINH DOANH XÂY DỰNG,271132966,"Triệu Quốc Đạt, Phố Giắt, Xã Triệu Sơn, Thanh Hóa",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1055,2026-03-05,KH-00559,30,45678321,,<177639809741.27.1253656632195561601@taybac.vn>,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,170061850,"Trần Hưng Đạo, Phường Sầm Sơn, Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1056,2026-03-05,KH-00372,20,30611100,,<177639809737.27.17091241740417128700@mattroi.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,161706232,"Quốc lộ 47, thôn Nhật Quả, Xã Thọ Phú, Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1057,2026-03-05,KH-00494,49,90006085,,<177639809737.27.5261919544732773818@anphat.vn>,HỘ KINH DOANH AN PHÁT,144374945,"Xã Thiên Lộc, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1058,2026-03-05,KH-00426,21,29030087,,<177639809738.27.13475444596638139587@thienan.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1059,2026-03-05,KH-00539,10,14409625,,<177639809738.27.12209370609230468404@chithanh.vn>,CỬA HÀNG XE ĐẠP CHI THÀNH,204142388,"Pháp, Xã Điềm Thụy, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1060,2026-03-05,KH-00354,12,25644995,,<177639809737.27.39759609103409635@namtien.vn>,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1061,2026-03-05,KH-00543,10,11166567,,<177639809739.27.3502997369054610391@sonha.vn>,CÔNG TY CỔ PHẦN SƠN HÀ,241076147,"đường Cầu Diễn, Phường Xuân Phương, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1062,2026-03-05,KH-00091,75,89160000,,<177639809743.27.7448344307346854550@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1063,2026-03-05,KH-00646,25,32865912,,<177639809739.27.1124468667154517520@daiduong.vn>,DOANH NGHIỆP TW ĐẠI DƯƠNG,233590509,"Xã Phụng Công, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1064,2026-03-05,KH-00451,13,21504438,,<177639809740.27.924962791312482859@truongthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,147387564,"TDP Tân Lập, Xã Bình Thuyền, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1065,2026-03-05,KH-00345,15,25726662,,<177639809740.27.16959699022148980068@phuthinh.vn>,DOANH NGHIỆP TW PHÚ THỊNH,189269333,"Xã Thổ Tang, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1066,2026-03-05,KH-00108,15,31232771,,<177639809740.27.1049242918902924005@leanh.vn>,HỘ KINH DOANH LÊ ANH,169723898,"đường Lê Hồng Phong, thôn số 1, Xã Bảo Thắng, Lào Cai",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1067,2026-03-05,KH-00347,31,55703321,,<177639809739.27.1078826339294598726@vanloi.vn>,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,155019036,"Phố Tân Hoa, Thị Trấn Thổ Tang, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1068,2026-03-05,KH-00137,28,40991283,,<177639809741.27.15704498096547442515@quangvinh.vn>,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,136311693,"Xã Mậu A, Lào Cai",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1069,2026-03-06,KH-00007,86,132226622,,<177639809757.27.2749566302172994794@dailoi.vn>,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,103675633,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,100.0,TAX_ID_EXACT,False,False
BH26.1070,2026-03-06,KH-00232,3,7361112,,<177639809757.27.17433112701047090785@hoabinh.vn>,HỘ KINH DOANH HOÀ BÌNH,283790272,"Khối Phước Trạch, Phường Cửa Đại, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1071,2026-03-06,KH-00463,66,105373878,,<177639809757.27.10346905452913943497@yenbinh.vn>,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,150900540,"Xã Thuận An, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1072,2026-03-06,KH-00378,10,15550000,,<177639809756.27.8150426575989460767@vinhphat.vn>,CỬA HÀNG XE ĐẠP VĨNH PHÁT,280387462,"Nguyễn Đức Thuận, Xã Gia Lâm, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1073,2026-03-06,KH-00620,37,48672951,,<177639809756.27.18074082073548283060@daiduong.vn>,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,269183876,"phố Đồng Phú, Xã Kỳ Anh, Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1074,2026-03-06,KH-00670,16,25955549,,<177639809755.27.6153032090283171534@thienan.vn>,CỬA HÀNG XE ĐẠP THIÊN AN,294098662,"Xã cẩm trung , Huyện Cẩm xuyên , Tĩnh Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1075,2026-03-06,KH-00458,17,24491655,,<177639809755.27.15298772036721014323@vanloi.vn>,HỘ KINH DOANH VẠN LỢI,276096821,"An Lộc, Xã Mai Phụ, Tỉnh Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1076,2026-03-06,KH-00074,9,10719996,,<177639809755.27.937074245993382080@hoabinh.vn>,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,162270903,"khu 11-12, Thị trấn Chi Nê, Huyện Lạc Thuỷ, Tỉnh Hòa Bình, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1077,2026-03-06,KH-00374,67,88362000,,<177639809758.27.6810832800823379179@xaydung.vn>,CÔNG TY CỔ PHẦN XÂY DỰNG,103389922,"Xã Yên Mỹ, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1078,2026-03-06,KH-00498,16,31235550,,<177639809754.27.4632369419087015008@minhphuong.vn>,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,220157462,"Khu giãn dân Bùi Thị Cúc, Xã Ân Thi, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1079,2026-03-06,KH-00524,17,30223882,,<177639809750.27.9757233652762869222@triduc.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,198942489,"trương xá, Xã Nghĩa Dân, Tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1080,2026-03-06,KH-00065,20,25483694,,<177639809754.27.15733464432113445673@quangvinh.vn>,CÔNG TY CỔ PHẦN QUANG VINH,160913374,"Điệp Sơn, Phường Duy Tiên, Ninh Bình",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1081,2026-03-06,KH-00453,24,39727771,,<177639809753.27.6325024934891712167@yenbinh.vn>,CÔNG TY TNHH YÊN BÌNH,256489869,"Xã Phú Sơn, Tỉnh Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1082,2026-03-06,KH-00488,41,66669900,,<177639809753.27.5197485864753077465@truongthinh.vn>,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",100.0,TAX_ID_EXACT,False,False
BH26.1083,2026-03-06,KH-00165,13,15618696,,<177639809752.27.13695170605838939561@truongthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,141176498,"Xã Ba Vì, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1084,2026-03-06,KH-00513,13,20507958,,<177639809751.27.4878535219027699471@dongnam.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,181076657,"TDP Phố Huyện, Xã Quốc Oai, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1085,2026-03-06,KH-00414,10,16588884,,<177639809751.27.1910833675848898503@dailoi.vn>,HỘ KINH DOANH ĐẠI LỢI,105325305,"Nhà số 7, đường Tam Đạc 2, cụm 7, xã Liên Minh, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1086,2026-03-06,KH-00103,1,3416667,,<177639809750.27.10230606424634670234@anphat.vn>,CÔNG TY CỔ PHẦN AN PHÁT,170203772,"P504,Tầng 5,Tòa Tuấn Hạnh Building,số82 ngõ 116 phố Nhân Hòa, Phường Thanh Xuân, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1087,2026-03-07,KH-00006,6,11977776,,<177639809767.27.5139319290407221676@chithanh.vn>,CÔNG TY TNHH CHI THÀNH,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh",100.0,TAX_ID_EXACT,False,False
BH26.1088,2026-03-07,KH-00006,15,30892681,,<177639809768.27.14265358626524105552@chithanh.vn>,CÔNG TY TNHH CHI THÀNH,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh",100.0,TAX_ID_EXACT,False,False
BH26.1089,2026-03-07,KH-00006,1,2131759,,<177639809768.27.9396876121229239733@chithanh.vn>,CÔNG TY TNHH CHI THÀNH,402385989,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh",100.0,TAX_ID_EXACT,False,False
BH26.1090,2026-03-07,KH-00192,26,40515550,,<177639809773.27.18155946817251999957@khaihoan.vn>,HỘ KINH DOANH KHẢI HOÀN,106306281,"Hà Huy Tập - TT Cẩm Xuyên, Xã Cẩm Xuyên, Tỉnh Hà Tĩnh",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1091,2026-03-07,KH-00377,36,63447949,,<177639809769.27.509140064550377593@phuthinh.vn>,DOANH NGHIỆP TW PHÚ THỊNH,136757644,"Đường Đa Tốn, Xã Bát Tràng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1092,2026-03-07,KH-00471,31,40283503,,<177639809769.27.4818569907139259554@triduc.vn>,CÔNG TY CỔ PHẦN TRÍ ĐỨC,262408032,"phố Kim Thành, Xã Đồng Lộc, Hà Tĩnh",100.0,TAX_ID_EXACT,False,False
BH26.1093,2026-03-07,KH-00646,50,82839979,,<177639809770.27.18143305780842505751@daiduong.vn>,DOANH NGHIỆP TW ĐẠI DƯƠNG,233590509,"Xã Phụng Công, Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1094,2026-03-07,KH-00015,5,10879630,,<177639809770.27.11004797254769853692@minhphuong.vn>,DOANH NGHIỆP TW MINH PHƯƠNG,100041761,"Đường số 2, Khu công nghiệp Nhựt Chánh, Xã Bình Đức, tỉnh Tây Ninh",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1095,2026-03-07,KH-00091,144,175945000,,<177639809771.27.14507039308579466713@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1096,2026-03-07,KH-00481,54,92439984,,<177639809776.27.12237338906942293638@hoabinh.vn>,CÔNG TY CỔ PHẦN HOÀ BÌNH,213822453,"Chợ Mơ, Xã Cổ Đô, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1097,2026-03-07,KH-00434,25,34779987,,<177639809773.27.16592933562166815459@truongthinh.vn>,HỘ KINH DOANH TRƯỜNG THỊNH,269803619,"TDP 15, Phường Tây Tựu, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1098,2026-03-07,KH-00570,26,41743883,,<177639809774.27.818786974356045452@toanthang.vn>,HỘ KINH DOANH TOÀN THẮNG,224741140,"(Tầng 1+2) Lê Lợi, Phường Gia Viên, Thành phố Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1099,2026-03-07,KH-00546,1,1683333,,<177639809774.27.9590837567418193635@sanlap.vn>,CÔNG TY CỔ PHẦN SÁN LẠP,117966807,"TDP Thượng Giang, Xã Lệ Thủy, Quảng Trị",100.0,TAX_ID_EXACT,False,False
BH26.1100,2026-03-07,KH-00446,15,15737955,,<177639809774.27.12670277929240362348@minhphuong.vn>,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,125873321,"Hùng Vương, Phường Nam Đông Hà, Quảng Trị",100.0,TAX_ID_EXACT,False,False
BH26.1101,2026-03-07,KH-00397,27,38639431,,<177639809775.27.13595945619803893930@thuytien.vn>,CÔNG TY CỔ PHẦN THUỶ TIÊN,294943283,"hoàng liên, Phường Lào Cai, Tỉnh Lào Cai",100.0,TAX_ID_EXACT,False,False
BH26.1102,2026-03-07,KH-00533,15,33591660,,<177639809775.27.7956032755370663510@yenbinh.vn>,CÔNG TY TNHH YÊN BÌNH,251387989,"Khu phố II, Xã Bình Nguyên, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1103,2026-03-07,KH-00344,44,121476643,,<177639809776.27.16985224314129971988@phucan.vn>,CÔNG TY TNHH PHÚC AN,277265717,"TDP Tảo Phú, Xã Tam Hồng, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1104,2026-03-07,KH-00347,23,35483047,,<177639809767.27.12175463287547158363@vanloi.vn>,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,155019036,"Phố Tân Hoa, Thị Trấn Thổ Tang, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1105,2026-03-07,KH-00511,22,30359342,,<177639809768.27.15562801550159814693@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,204530740,"đường Nguyễn Huệ, Phường Lào Cai, Tỉnh Lào Cai",100.0,TAX_ID_EXACT,False,False
BH26.1106,2026-03-07,KH-00137,10,17994440,,<177639809766.27.6450059441887145684@quangvinh.vn>,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,136311693,"Xã Mậu A, Lào Cai",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1107,2026-03-07,KH-00507,45,77210535,,<177639809766.27.16073073067472700198@binhminh.vn>,CỬA HÀNG XE ĐẠP BÌNH MINH,205389693,"Xã Vĩnh Hưng, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1108,2026-03-07,KH-00404,59,93094332,,<177639809764.27.14432483369017809734@phuthinh.vn>,HỘ KINH DOANH PHÚ THỊNH,170678283,"phố Hoà Bình, Phường Ngọc Sơn, Tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1109,2026-03-07,KH-00564,56,105724969,,<177639809759.27.6726633100050826471@sanlap.vn>,CỬA HÀNG XE ĐẠP SÁN LẠP,237058486,"Xã Quang Lịch, Huyện Kiến Xương, Thái Bình",100.0,TAX_ID_EXACT,False,False
BH26.1110,2026-03-07,KH-00386,39,59916005,,<177639809759.27.17933855605379738590@khaihoan.vn>,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,113978498,"Thụy Sơn 2, Phường Tân Sơn, Thị Xã Kim Bảng, Tỉnh Hà Nam, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1111,2026-03-07,KH-00147,50,74766834,,<177639809759.27.6600415335292071104@phuthinh.vn>,CÔNG TY TNHH PHÚ THỊNH,223301421,"chợ mễ, Xã Mễ Sở, Tỉnh Hưng Yên",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1112,2026-03-07,KH-00497,29,44068322,,<177639809760.27.12302750038813126215@quangvinh.vn>,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,193689414,"Chợ đường cái, Xã Như Quỳnh, Tỉnh Hưng Yên",100.0,TAX_ID_EXACT,False,False
BH26.1113,2026-03-07,KH-00502,19,33504994,,<177639809760.27.10328027969355100860@binhminh.vn>,CỬA HÀNG XE ĐẠP BÌNH MINH,204074148,"Tương Chúc, Xã Nam Phù, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1114,2026-03-07,KH-00042,32,51256747,,<177639809758.27.7928165580696811895@mattroi.vn>,HỘ KINH DOANH MẶT TRỜI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,100.0,TAX_ID_EXACT,False,False
BH26.1115,2026-03-07,KH-00431,18,30660365,,<177639809761.27.17964122259715545407@khaihoan.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,113300214,"Tử Dương, Xã Chương Dương, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1116,2026-03-07,KH-00231,1,1652777,,<177639809761.27.17077328287875780285@thanhbinh.vn>,CÔNG TY CỔ PHẦN THANH BÌNH,136032045,"Khu dân cư Phú Cường, Phường Phong Châu, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1117,2026-03-07,KH-00231,34,69353319,,<177639809766.27.3681468876994996865@thanhbinh.vn>,CÔNG TY CỔ PHẦN THANH BÌNH,136032045,"Khu dân cư Phú Cường, Phường Phong Châu, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1118,2026-03-07,KH-00016,10,11699070,,<177639809763.27.3266039714004515930@vietanh.vn>,DOANH NGHIỆP TW VIỆT ANH,280690762,"Khu Đồng Hàng, Xã Cẩm Khê, Tỉnh Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1119,2026-03-07,KH-00549,15,18998326,,<177639809763.27.3308620235444610618@tuanh.vn>,CỬA HÀNG XE ĐẠP TÚ ANH,241840289,"K8 thị trấn Hạ Hoà, Xã Hạ Hòa, Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1120,2026-03-07,KH-00512,30,66217764,,<177639809763.27.2997628468966378644@daiduong.vn>,CÔNG TY TNHH ĐẠI DƯƠNG,262139034,"Khu 12, Xã Lâm Thao, Tỉnh Phú Thọ",100.0,TAX_ID_EXACT,False,False
BH26.1121,2026-03-07,KH-00408,39,101464614,,<177639809764.27.12357605363491489826@minhphuong.vn>,CÔNG TY CỔ PHẦN MINH PHƯƠNG,189600214,"Đường ĐH-HH.25, Thôn 1, Xã Hoằng Thành, tỉnh Thanh Hóa",100.0,TAX_ID_EXACT,False,False
BH26.1122,2026-03-07,KH-00200,10,23964995,,<177639809764.27.4577877559773840490@toanthang.vn>,CÔNG TY CỔ PHẦN TOÀN THẮNG,238384879,"Khu 2, thị trấn Thanh Ba, Xã Thanh Ba, Tỉnh Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1123,2026-03-07,KH-00585,26,33907677,,<177639809765.27.12936299266796773439@taybac.vn>,CÔNG TY TNHH TÂY BẮC,270125357,"Đồng Mon Đại Lý Việt Hưng, Phường Bình Thuận, Tuyên Quang",100.0,TAX_ID_EXACT,False,False
BH26.1124,2026-03-07,KH-00298,1,2583333,,<177639809765.27.714342855657018000@dongnam.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,112508571,"đường Phương Canh, tổ dân phố số 7, Phường Xuân Phương, TP Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1125,2026-03-08,KH-00157,1,2861111,,<177639809776.27.16602933664808030368@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1126,2026-03-09,KH-00014,58,93426645,,<177639809789.27.2459672251337453247@longphu.vn>,HỘ KINH DOANH LONG PHÚ,227665061,"Phường Tiền An, Thành phố Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1127,2026-03-09,KH-00010,13,28489441,,<177639809789.27.9797653890691653569@quangvinh.vn>,CỬA HÀNG XE ĐẠP QUANG VINH,236208249,"đường Bắc Sơn, Phường Hoàng Văn Thụ, Thành phố Thái Nguyên, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
