message_id,file_name,from_address,subject,received_at,attachment_name,email_so_number,pdf_so_number,email_order_date,pdf_order_date,email_customer_name,pdf_customer_name,email_tax_id,pdf_tax_id,email_address,pdf_address,email_phone,email_total_quantity,pdf_total_quantity,email_total_amount,pdf_total_amount
<177639809708.27.2551770246706798576@vinhphat.vn>,BH26_0980.eml,CÔNG TY CỔ PHẦN VĨNH PHÁT <dathang@vinhphat.vn>,[ĐẶT HÀNG] BH26.0980,2026-03-02 12:02:29+07:00,BH26_0980.pdf,BH26.0980,BH26.0980,2026-03-02,2026-03-02,CÔNG TY CỔ PHẦN VĨNH PHÁT,CÔNG TY Cn PHnN VnNH PHÁT,186437422,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa","Tn Hnu, TDP Trung Phong, Xã Lnu Vn, Tnnh Thanh Hóa",0707753143,23,23,37641104,37641104
<177639809707.27.7903209073802702201@minhphuong.vn>,BH26_0981.eml,CÔNG TY CỔ PHẦN MINH PHƯƠNG <dathang@minhphuong.vn>,Yêu cầu cung cấp hàng - BH26.0981,2026-03-02 14:52:38+07:00,BH26_0981.pdf,BH26.0981,BH26.0981,2026-03-02,2026-03-02,CÔNG TY CỔ PHẦN MINH PHƯƠNG,CÔNG TY Cn PHnN MINH PHnnNG,189600214,189600214,"Đường ĐH-HH.25, Thôn 1, Xã Hoằng Thành, tỉnh Thanh Hóa","nnnng nH-HH.25, Thôn 1, Xã Honng Thành, tnnh Thanh Hóa",0898348469,19,19,51833141,51833141
<177639809704.27.15159582174570800377@phuthinh.vn>,BH26_0982.eml,CÔNG TY TNHH PHÚ THỊNH <dathang@phuthinh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.0982,2026-03-02 11:09:01+07:00,BH26_0982.pdf,BH26.0982,BH26.0982,2026-03-02,2026-03-02,CÔNG TY TNHH PHÚ THỊNH,CÔNG TY TNHH PHÚ THnNH,221785427,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam","Quang Trung, phnnng Phú La, qunn Hà nông, Thành phn Hà Nni, Vint Nam",0720190560,19,19,25553510,25553510
<177639809702.27.8527195849335553775@daiduong.vn>,BH26_0983.eml,HỘ KINH DOANH ĐẠI DƯƠNG <dathang@daiduong.vn>,Purchase Order BH26.0983,2026-03-02 12:32:35+07:00,BH26_0983.pdf,BH26.0983,BH26.0983,2026-03-02,2026-03-02,HỘ KINH DOANH ĐẠI DƯƠNG,Hn KINH DOANH nnI DnnNG,213776915,213776915,"khu đấu giá Ngô Thì Nhậm, Phường Hà Cầu, Quận Hà Đông, Hà Nội","khu nnu giá Ngô Thì Nhnm, Phnnng Hà Cnu, Qunn Hà nông, Hà Nni",0788299264,27,27,52777208,52777208
<177639809703.27.17070454183419799270@dailoi.vn>,BH26_0984.eml,CỬA HÀNG XE ĐẠP ĐẠI LỢI <dathang@dailoi.vn>,Yêu cầu cung cấp hàng - BH26.0984,2026-03-02 13:51:14+07:00,BH26_0984.pdf,BH26.0984,BH26.0984,2026-03-02,2026-03-02,CỬA HÀNG XE ĐẠP ĐẠI LỢI,CnA HÀNG XE nnP nnI LnI,206875995,206875995,"Phường Hà Đông, Thành phố Hà Nội","Phnnng Hà nông, Thành phn Hà Nni",0831435543,29,29,44683879,44683879
<177639809703.27.4051184843001971257@sanlap.vn>,BH26_0985.eml,CỬA HÀNG XE ĐẠP SÁN LẠP <dathang@sanlap.vn>,Đặt hàng xe đạp Thống Nhất - BH26.0985,2026-03-02 10:44:22+07:00,BH26_0985.pdf,BH26.0985,BH26.0985,2026-03-02,2026-03-02,CỬA HÀNG XE ĐẠP SÁN LẠP,CnA HÀNG XE nnP SÁN LnP,237058486,237058486,"Xã Quang Lịch, Huyện Kiến Xương, Thái Bình","Xã Quang Lnch, Huynn Kinn Xnnng, Thái Bình",0351341040,33,33,51266091,51266091
<177639809704.27.14172883882709689509@toanthang.vn>,BH26_0986.eml,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG <dathang@toanthang.vn>,Đơn đặt hàng BH26.0986 ngày 02/03/2026,2026-03-02 12:40:51+07:00,BH26_0986.pdf,BH26.0986,BH26.0986,2026-03-02,2026-03-02,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,"CÔNG TY TNHH THnnNG MnI TOÀN
THnNG",145372018,145372018,"Khối Bắc Mỹ, phường Quỳnh Thiện, thị xã Hoàng Mai, tỉnh Nghệ An","Khni Bnc Mn, phnnng Qunnh Thinn, thn xã Hoàng Mai, tnnh Nghn An",0722259111,23,23,46599988,46599988
<177639809701.27.9853141541719096833@sanlap.vn>,BH26_0987.eml,CỬA HÀNG XE ĐẠP SÁN LẠP <dathang@sanlap.vn>,Đặt hàng xe đạp Thống Nhất - BH26.0987,2026-03-02 11:57:16+07:00,BH26_0987.pdf,BH26.0987,BH26.0987,2026-03-02,2026-03-02,CỬA HÀNG XE ĐẠP SÁN LẠP,CnA HÀNG XE nnP SÁN LnP,234800323,234800323,"Khối 5 Thị Trấn Cầu Giát , Huyện Quỳnh Lưu , Tỉnh Nghệ An","Khni 5 Thn Trnn Cnu Giát , Huynn Qunnh Lnu , Tnnh Nghn An",0741465944,55,55,88843310,88843310
<177639809704.27.7400184238106052604@thienan.vn>,BH26_0988.eml,HỘ KINH DOANH THIÊN AN <dathang@thienan.vn>,Yêu cầu cung cấp hàng - BH26.0988,2026-03-02 09:50:18+07:00,BH26_0988.pdf,BH26.0988,BH26.0988,2026-03-02,2026-03-02,HỘ KINH DOANH THIÊN AN,Hn KINH DOANH THIÊN AN,259901723,259901723,"Xã Diễn Trường, Huyện Diễn Châu, Nghệ An","Xã Dinn Trnnng, Huynn Dinn Châu, Nghn An",0345576133,68,68,109086270,109086270
<177639809707.27.6677655823134432407@vanloi.vn>,BH26_0989.eml,CÔNG TY CỔ PHẦN VẠN LỢI <dathang@vanloi.vn>,Purchase Order BH26.0989,2026-03-02 16:29:54+07:00,BH26_0989.pdf,BH26.0989,BH26.0989,2026-03-02,2026-03-02,CÔNG TY CỔ PHẦN VẠN LỢI,CÔNG TY Cn PHnN VnN LnI,203193677,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội","Thna nnt sn 223-1 , Tn bnn nn sn 07, nnnng 422, Thôn Lnng Kênh, Xã Hoài nnc, TP Hà Nni",0888193097,17,17,25416660,25416660
<177639809705.27.13243180843756265710@dongnam.vn>,BH26_0990.eml,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM <dathang@dongnam.vn>,Đơn đặt hàng BH26.0990 ngày 02/03/2026,2026-03-02 16:52:20+07:00,BH26_0990.pdf,BH26.0990,BH26.0990,2026-03-02,2026-03-02,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,CÔNG TY TNHH THnnNG MnI nÔNG NAM,117737983,117737983,"đường Tây Tựu, Phường Thượng Cát, Thành phố Hà Nội","nnnng Tây Tnu, Phnnng Thnnng Cát, Thành phn Hà Nni",0723458617,16,16,24928881,24928881
<177639809706.27.9209191298904019989@sanlap.vn>,BH26_0991.eml,CÔNG TY CỔ PHẦN SÁN LẠP <dathang@sanlap.vn>,Yêu cầu cung cấp hàng - BH26.0991,2026-03-02 08:47:54+07:00,BH26_0991.pdf,BH26.0991,BH26.0991,2026-03-02,2026-03-02,CÔNG TY CỔ PHẦN SÁN LẠP,CÔNG TY Cn PHnN SÁN LnP,188289521,188289521,"Thôn Mùi, Xã Bình Minh, TP Hà Nội","Thôn Mùi, Xã Bình Minh, TP Hà Nni",0935891761,15,15,20183514,20183514
<177639809706.27.11858523945066023525@phucan.vn>,BH26_0992.eml,CỬA HÀNG XE ĐẠP PHÚC AN <dathang@phucan.vn>,Đơn đặt hàng BH26.0992 ngày 02/03/2026,2026-03-02 16:32:09+07:00,BH26_0992.pdf,BH26.0992,BH26.0992,2026-03-02,2026-03-02,CỬA HÀNG XE ĐẠP PHÚC AN,CnA HÀNG XE nnP PHÚC AN,273587333,273587333,"Khu dân cư Thái Học 1, Phường Chu Văn An, TP Hải Phòng","Khu dân cn Thái Hnc 1, Phnnng Chu Vnn An, TP Hni Phòng",0332188934,24,24,37900552,37900552
<177639809706.27.2575724861012783070@thienan.vn>,BH26_0993.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN <dathang@thienan.vn>,[ĐẶT HÀNG] BH26.0993,2026-03-02 08:29:57+07:00,BH26_0993.pdf,BH26.0993,BH26.0993,2026-03-02,2026-03-02,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,"CÔNG TY Cn PHnN THnnNG MnI THIÊN
AN",149646321,149646321,"Lê Thanh Nghị, Phường Lê Thanh Nghị, Thành phố Hải Dương, Hải Dương","Lê Thanh Nghn, Phnnng Lê Thanh Nghn, Thành phn Hni Dnnng, Hni Dnnng",0978079355,17,17,33829435,33829435
<177639809705.27.16844388258623453356@quangvinh.vn>,BH26_0994.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH <dathang@quangvinh.vn>,Yêu cầu cung cấp hàng - BH26.0994,2026-03-02 14:45:54+07:00,BH26_0994.pdf,BH26.0994,BH26.0994,2026-03-02,2026-03-02,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,"CÔNG TY Cn PHnN THnnNG MnI QUANG
VINH",139299647,139299647,"Thị tứ Đồng Gia, Xã Kim Thành, Thành phố Hải Phòng","Thn tn nnng Gia, Xã Kim Thành, Thành phn Hni Phòng",0824056068,12,12,16123882,16123882
<177639809707.27.9942376124693992059@yenbinh.vn>,BH26_0995.eml,HỘ KINH DOANH YÊN BÌNH <dathang@yenbinh.vn>,Yêu cầu cung cấp hàng - BH26.0995,2026-03-02 09:39:02+07:00,BH26_0995.pdf,BH26.0995,BH26.0995,2026-03-02,2026-03-02,HỘ KINH DOANH YÊN BÌNH,Hn KINH DOANH YÊN BÌNH,236481534,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội","nnnng Phnm Vnn nnng, Phnnng nông Ngnc, Thành phn Hà Nni",0390465268,30,30,53903874,53903874
<177639809724.27.4573051503924355479@binhminh.vn>,BH26_0996.eml,CÔNG TY TNHH BÌNH MINH <dathang@binhminh.vn>,Đơn đặt hàng BH26.0996 ngày 03/03/2026,2026-03-03 15:10:20+07:00,BH26_0996.pdf,BH26.0996,BH26.0996,2026-03-03,2026-03-03,CÔNG TY TNHH BÌNH MINH,CÔNG TY TNHH BÌNH MINH,202478042,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam","Ngõ 68/53/22 Cnu Giny, Phnnng Quan Hoa, Qunn Cnu Giny, TP Hà Nni, Vint Nam",0352198908,518,518,537630000,537630000
<177639809723.27.13932183773720301307@dailoi.vn>,BH26_0997.eml,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI <dathang@dailoi.vn>,Đặt hàng xe đạp Thống Nhất - BH26.0997,2026-03-03 15:03:03+07:00,BH26_0997.pdf,BH26.0997,BH26.0997,2026-03-03,2026-03-03,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,CÔNG TY TNHH THnnNG MnI nnI LnI,105330405,105330405,"đường Vạn Xuân, Thôn Cựu Quán, Xã Hoài Đức, TP Hà Nội","nnnng Vnn Xuân, Thôn Cnu Quán, Xã Hoài nnc, TP Hà Nni",0900976073,83,83,141959408,141959408
<177639809723.27.13151587223000228575@vinhphat.vn>,BH26_0998.eml,CÔNG TY CỔ PHẦN VĨNH PHÁT <dathang@vinhphat.vn>,Yêu cầu cung cấp hàng - BH26.0998,2026-03-03 07:20:26+07:00,BH26_0998.pdf,BH26.0998,BH26.0998,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN VĨNH PHÁT,CÔNG TY Cn PHnN VnNH PHÁT,144322845,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng","Tn dân phn Lê Dunn, Phnnng Kinn An, TP Hni Phòng",0956506340,38,38,49055535,49055535
<177639809723.27.12390437464425241534@vinhphat.vn>,BH26_0999.eml,CÔNG TY CỔ PHẦN VĨNH PHÁT <dathang@vinhphat.vn>,[ĐẶT HÀNG] BH26.0999,2026-03-03 08:14:24+07:00,BH26_0999.pdf,BH26.0999,BH26.0999,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN VĨNH PHÁT,CÔNG TY Cn PHnN VnNH PHÁT,144322845,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng","Tn dân phn Lê Dunn, Phnnng Kinn An, TP Hni Phòng",0936783465,18,18,22942211,22942211
<177639809724.27.16594950762504082337@vinhphat.vn>,BH26_1000.eml,CÔNG TY CỔ PHẦN VĨNH PHÁT <dathang@vinhphat.vn>,[ĐẶT HÀNG] BH26.1000,2026-03-03 16:26:17+07:00,BH26_1000.pdf,BH26.1000,BH26.1000,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN VĨNH PHÁT,CÔNG TY Cn PHnN VnNH PHÁT,144322845,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng","Tn dân phn Lê Dunn, Phnnng Kinn An, TP Hni Phòng",0846895758,26,26,34905540,34905540
<177639809727.27.1243316505448017364@vinhphat.vn>,BH26_1001.eml,CÔNG TY CỔ PHẦN VĨNH PHÁT <dathang@vinhphat.vn>,Purchase Order BH26.1001,2026-03-03 11:15:51+07:00,BH26_1001.pdf,BH26.1001,BH26.1001,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN VĨNH PHÁT,CÔNG TY Cn PHnN VnNH PHÁT,232320227,232320227,"Xã Hà Đông, TP Hải Phòng","Xã Hà nông, TP Hni Phòng",0737827900,63,63,91456638,91456638
<177639809725.27.388013639099795099@khaihoan.vn>,BH26_1002.eml,DOANH NGHIỆP TW KHẢI HOÀN <dathang@khaihoan.vn>,Đơn đặt hàng BH26.1002 ngày 03/03/2026,2026-03-03 09:26:48+07:00,BH26_1002.pdf,BH26.1002,BH26.1002,2026-03-03,2026-03-03,DOANH NGHIỆP TW KHẢI HOÀN,DOANH NGHInP TW KHnI HOÀN,198061367,198061367,"Phường An Dương, TP Hải Phòng","Phnnng An Dnnng, TP Hni Phòng",0368634723,38,38,46714973,46714973
<177639809726.27.10854804241263414419@anphat.vn>,BH26_1003.eml,CÔNG TY CỔ PHẦN AN PHÁT <dathang@anphat.vn>,Yêu cầu cung cấp hàng - BH26.1003,2026-03-03 16:04:09+07:00,BH26_1003.pdf,BH26.1003,BH26.1003,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN AN PHÁT,CÔNG TY Cn PHnN AN PHÁT,136695790,136695790,"Tại nhà số 461, tổ 15, Phường Hòa Bình, Phú Thọ","Tni nhà sn 461, tn 15, Phnnng Hòa Bình, Phú Thn",0924729053,14,14,20951105,20951105
<177639809726.27.13057360759567981142@dailoi.vn>,BH26_1004.eml,CÔNG TY CỔ PHẦN ĐẠI LỢI <dathang@dailoi.vn>,Purchase Order BH26.1004,2026-03-03 17:28:30+07:00,BH26_1004.pdf,BH26.1004,BH26.1004,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN ĐẠI LỢI,CÔNG TY Cn PHnN nnI LnI,100950622,100950622,"Ngô Gia Tự, Phường Việt Hưng, TP Hà Nội","Ngô Gia Tn, Phnnng Vint Hnng, TP Hà Nni",0879757025,43,43,72120535,72120535
<177639809721.27.17789355694006387871@khaihoan.vn>,BH26_1005.eml,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN <dathang@khaihoan.vn>,[ĐẶT HÀNG] BH26.1005,2026-03-03 14:17:26+07:00,BH26_1005.pdf,BH26.1005,BH26.1005,2026-03-03,2026-03-03,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,CÔNG TY TNHH THnnNG MnI KHnI HOÀN,113978498,113978498,"Thụy Sơn 2, Phường Tân Sơn, Thị Xã Kim Bảng, Tỉnh Hà Nam, Việt Nam","Thny Snn 2, Phnnng Tân Snn, Thn Xã Kim Bnng, Tnnh Hà Nam, Vint Nam",0846651165,37,37,64660726,64660726
<177639809720.27.9733863205026578499@khaihoan.vn>,BH26_1006.eml,CỬA HÀNG XE ĐẠP KHẢI HOÀN <dathang@khaihoan.vn>,Purchase Order BH26.1006,2026-03-03 16:48:09+07:00,BH26_1006.pdf,BH26.1006,BH26.1006,2026-03-03,2026-03-03,CỬA HÀNG XE ĐẠP KHẢI HOÀN,CnA HÀNG XE nnP KHnI HOÀN,291633835,291633835,"Xã Bình Lục, Tỉnh Ninh Bình","Xã Bình Lnc, Tnnh Ninh Bình",0318652075,16,16,25081660,25081660
<177639809720.27.17466275249064254238@minhphuong.vn>,BH26_1007.eml,CÔNG TY TNHH MINH PHƯƠNG <dathang@minhphuong.vn>,Purchase Order BH26.1007,2026-03-03 11:31:57+07:00,BH26_1007.pdf,BH26.1007,BH26.1007,2026-03-03,2026-03-03,CÔNG TY TNHH MINH PHƯƠNG,CÔNG TY TNHH MINH PHnnNG,223572625,223572625,"Phố Mỹ Lộ, Thị trấn Thiên Tôn, Huyện Hoa Lư, Tỉnh Ninh Bình, Việt Nam","Phn Mn Ln, Thn trnn Thiên Tôn, Huynn Hoa Ln, Tnnh Ninh Bình, Vint Nam",0772804028,31,31,55513875,55513875
<177639809719.27.13501312085701517929@quangvinh.vn>,BH26_1008.eml,HỘ KINH DOANH QUANG VINH <dathang@quangvinh.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1008,2026-03-03 08:47:01+07:00,BH26_1008.pdf,BH26.1008,BH26.1008,2026-03-03,2026-03-03,HỘ KINH DOANH QUANG VINH,Hn KINH DOANH QUANG VINH,150403563,150403563,"phố 3, Xã Yên Khánh, Tỉnh Ninh Bình","phn 3, Xã Yên Khánh, Tnnh Ninh Bình",0901056399,10,10,15721109,15721109
<177639809716.27.17015905361960636559@phuthinh.vn>,BH26_1009.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH <dathang@phuthinh.vn>,Đơn đặt hàng BH26.1009 ngày 03/03/2026,2026-03-03 09:11:35+07:00,BH26_1009.pdf,BH26.1009,BH26.1009,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,"CÔNG TY Cn PHnN THnnNG MnI PHÚ
THnNH",123994267,123994267,"phố 9 Phường Vân Giang, TP. Ninh Bình, Tỉnh Ninh Bình","phn 9 Phnnng Vân Giang, TP. Ninh Bình, Tnnh Ninh Bình",0328231409,35,35,59161097,59161097
<177639809717.27.11048577505222294225@khaihoan.vn>,BH26_1010.eml,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN <dathang@khaihoan.vn>,Yêu cầu cung cấp hàng - BH26.1010,2026-03-03 13:17:20+07:00,BH26_1010.pdf,BH26.1010,BH26.1010,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,"CÔNG TY Cn PHnN THnnNG MnI KHnI
HOÀN",111558627,111558627,"Xã Kiến Hải, Thành phố Hải Phòng","Xã Kinn Hni, Thành phn Hni Phòng",0845506560,93,93,140214967,140214967
<177639809717.27.2063595287456017794@longphu.vn>,BH26_1011.eml,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ <dathang@longphu.vn>,Yêu cầu cung cấp hàng - BH26.1011,2026-03-03 10:45:26+07:00,BH26_1011.pdf,BH26.1011,BH26.1011,2026-03-03,2026-03-03,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CÔNG TY TNHH THnnNG MnI LONG PHÚ,168932615,168932615,"QL 45,Phố Kiểu, Xã Yên Trường, Tỉnh Thanh Hóa","QL 45,Phn Kinu, Xã Yên Trnnng, Tnnh Thanh Hóa",0365654735,21,21,32312770,32312770
<177639809717.27.18175971244446575280@truongthinh.vn>,BH26_1012.eml,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH <dathang@truongthinh.vn>,Yêu cầu cung cấp hàng - BH26.1012,2026-03-03 10:03:46+07:00,BH26_1012.pdf,BH26.1012,BH26.1012,2026-03-03,2026-03-03,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,CÔNG TY Cn PHnN TRnnNG THnNH,247789308,247789308,"Quốc lộ 45, Thôn Tân Ngữ 2, Xã Yên Định, Tỉnh Thanh Hóa","Qunc ln 45, Thôn Tân Ngn 2, Xã Yên nnnh, Tnnh Thanh Hóa",0309147582,31,31,47703876,47703876
<177639809720.27.2319872024959105460@hungcuong.vn>,BH26_1013.eml,DOANH NGHIỆP TW HÙNG CƯỜNG <dathang@hungcuong.vn>,Purchase Order BH26.1013,2026-03-03 15:55:12+07:00,BH26_1013.pdf,BH26.1013,BH26.1013,2026-03-03,2026-03-03,DOANH NGHIỆP TW HÙNG CƯỜNG,DOANH NGHInP TW HÙNG CnnNG,177437743,177437743,Tỉnh Ninh Bình,Tnnh Ninh Bình,0388663878,36,36,54776091,54776091
<177639809718.27.10465888220884581560@vanloi.vn>,BH26_1014.eml,HỘ KINH DOANH VẠN LỢI <dathang@vanloi.vn>,Yêu cầu cung cấp hàng - BH26.1014,2026-03-03 10:10:24+07:00,BH26_1014.pdf,BH26.1014,BH26.1014,2026-03-03,2026-03-03,HỘ KINH DOANH VẠN LỢI,Hn KINH DOANH VnN LnI,259593644,259593644,"Thị Trấn Gôi, Xã Vụ Bản, Ninh Bình","Thn Trnn Gôi, Xã Vn Bnn, Ninh Bình",0326460563,35,35,62442770,62442770
<177639809718.27.4417115578808483583@yenbinh.vn>,BH26_1015.eml,CỬA HÀNG XE ĐẠP YÊN BÌNH <dathang@yenbinh.vn>,Đơn đặt hàng BH26.1015 ngày 03/03/2026,2026-03-03 14:05:28+07:00,BH26_1015.pdf,BH26.1015,BH26.1015,2026-03-03,2026-03-03,CỬA HÀNG XE ĐẠP YÊN BÌNH,CnA HÀNG XE nnP YÊN BÌNH,255953146,255953146,"Xã Xuân Trường, Ninh Bình","Xã Xuân Trnnng, Ninh Bình",0817319577,40,40,63468317,63468317
<177639809719.27.18040629558683101512@minhphuong.vn>,BH26_1016.eml,CÔNG TY TNHH MINH PHƯƠNG <dathang@minhphuong.vn>,[ĐẶT HÀNG] BH26.1016,2026-03-03 09:32:11+07:00,BH26_1016.pdf,BH26.1016,BH26.1016,2026-03-03,2026-03-03,CÔNG TY TNHH MINH PHƯƠNG,CÔNG TY TNHH MINH PHnnNG,299229713,299229713,"Tân Sơn 9, Xã Phú Bình, Tỉnh Thái Nguyên","Tân Snn 9, Xã Phú Bình, Tnnh Thái Nguyên",0382651878,50,50,76527750,76527750
<177639809733.27.3384756894773047137@thanhbinh.vn>,BH26_1017.eml,CÔNG TY TNHH THANH BÌNH <dathang@thanhbinh.vn>,Yêu cầu cung cấp hàng - BH26.1017,2026-03-04 08:19:38+07:00,BH26_1017.pdf,BH26.1017,BH26.1017,2026-03-04,2026-03-04,CÔNG TY TNHH THANH BÌNH,CÔNG TY TNHH THANH BÌNH,235384734,235384734,"An Dương Vương, Phường Phú Thượng, TP Hà Nội","An Dnnng Vnnng, Phnnng Phú Thnnng, TP Hà Nni",0949124175,1,1,2120370,2120370
<177639809734.27.16131418598117953727@taybac.vn>,BH26_1018.eml,CÔNG TY CỔ PHẦN TÂY BẮC <dathang@taybac.vn>,Đơn đặt hàng BH26.1018 ngày 04/03/2026,2026-03-04 15:29:51+07:00,BH26_1018.pdf,BH26.1018,BH26.1018,2026-03-04,2026-03-04,CÔNG TY CỔ PHẦN TÂY BẮC,CÔNG TY Cn PHnN TÂY BnC,263969915,263969915,"Lý Tự Trọng, Xã Liên Hương, Lâm Đồng","Lý Tn Trnng, Xã Liên Hnnng, Lâm nnng",0833874407,3,3,10250000,10250000
<177639809735.27.9972087237154765269@dailoi.vn>,BH26_1019.eml,CÔNG TY CỔ PHẦN ĐẠI LỢI <dathang@dailoi.vn>,Đơn đặt hàng BH26.1019 ngày 04/03/2026,2026-03-04 11:40:04+07:00,BH26_1019.pdf,BH26.1019,BH26.1019,2026-03-04,2026-03-04,CÔNG TY CỔ PHẦN ĐẠI LỢI,CÔNG TY Cn PHnN nnI LnI,147277498,147277498,"đường Nguyễn Văn Linh, Phường Phúc Lợi, TP Hà Nội","nnnng Nguynn Vnn Linh, Phnnng Phúc Lni, TP Hà Nni",0713436205,10,10,16944444,16944444
<177639809734.27.14905379553914455092@sonha.vn>,BH26_1020.eml,CÔNG TY CỔ PHẦN SƠN HÀ <dathang@sonha.vn>,[ĐẶT HÀNG] BH26.1020,2026-03-04 14:49:31+07:00,BH26_1020.pdf,BH26.1020,BH26.1020,2026-03-04,2026-03-04,CÔNG TY CỔ PHẦN SƠN HÀ,CÔNG TY Cn PHnN SnN HÀ,241076147,241076147,"đường Cầu Diễn, Phường Xuân Phương, Thành phố Hà Nội","nnnng Cnu Dinn, Phnnng Xuân Phnnng, Thành phn Hà Nni",0876726341,14,14,22852402,22852402
<177639809734.27.1806097268602969763@ngocanh.vn>,BH26_1021.eml,DOANH NGHIỆP TW NGỌC ANH <dathang@ngocanh.vn>,Đơn đặt hàng BH26.1021 ngày 04/03/2026,2026-03-04 11:11:24+07:00,BH26_1021.pdf,BH26.1021,BH26.1021,2026-03-04,2026-03-04,DOANH NGHIỆP TW NGỌC ANH,DOANH NGHInP TW NGnC ANH,141517724,141517724,"TDP Chợ, đường Đại Mỗ, Phường Tây Mỗ, TP Hà Nội","TDP Chn, nnnng nni Mn, Phnnng Tây Mn, TP Hà Nni",0726326706,12,12,20186106,20186106
<177639809736.27.16647132660781192069@dailoi.vn>,BH26_1022.eml,HỘ KINH DOANH ĐẠI LỢI <dathang@dailoi.vn>,Đặt hàng xe đạp Thống Nhất - BH26.1022,2026-03-04 10:23:00+07:00,BH26_1022.pdf,BH26.1022,BH26.1022,2026-03-04,2026-03-04,HỘ KINH DOANH ĐẠI LỢI,Hn KINH DOANH nnI LnI,105325305,105325305,"Nhà số 7, đường Tam Đạc 2, cụm 7, xã Liên Minh, TP Hà Nội","Nhà sn 7, nnnng Tam nnc 2, cnm 7, xã Liên Minh, TP Hà Nni",0350016441,25,25,41136099,41136099
<177639809735.27.1720394539494024067@phuthinh.vn>,BH26_1023.eml,CÔNG TY TNHH PHÚ THỊNH <dathang@phuthinh.vn>,Purchase Order BH26.1023,2026-03-04 07:47:35+07:00,BH26_1023.pdf,BH26.1023,BH26.1023,2026-03-04,2026-03-04,CÔNG TY TNHH PHÚ THỊNH,CÔNG TY TNHH PHÚ THnNH,221785427,221785427,"Quang Trung, phường Phú La, quận Hà Đông, Thành phố Hà Nội, Việt Nam","Quang Trung, phnnng Phú La, qunn Hà nông, Thành phn Hà Nni, Vint Nam",0985821771,32,32,42805538,42805538
<177639809736.27.4360431947084996517@truongthinh.vn>,BH26_1024.eml,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH <dathang@truongthinh.vn>,Đơn đặt hàng BH26.1024 ngày 04/03/2026,2026-03-04 13:40:59+07:00,BH26_1024.pdf,BH26.1024,BH26.1024,2026-03-04,2026-03-04,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,"CÔNG TY TNHH THnnNG MnI TRnnNG
THnNH",144386888,144386888,"Thôn Quán Rẽ, Xã An Khánh, Thành phố Hải Phòng","Thôn Quán Rn, Xã An Khánh, Thành phn Hni Phòng",0884201708,69,69,110203871,110203871
