order_id,so_number,invoice_symbol,invoice_number,order_date,customer_code,total_amount,total_quantity,line_count,fiscal_year,fiscal_month,fiscal_quarter,created_at
67897,BH26.1830,,,2026-03-27,KH-00521,9772774.0,7,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67898,BH26.1831,,,2026-03-27,KH-00381,8303330.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67899,BH26.1832,,,2026-03-27,KH-00381,7188147.0,5,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67900,BH26.1833,,,2026-03-27,KH-00555,13669810.0,10,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67901,BH26.1834,,,2026-03-27,KH-00555,17080549.0,11,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67902,BH26.1835,,,2026-03-27,KH-00365,3198331.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67903,BH26.1836,,,2026-03-27,KH-00365,13564440.0,8,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67904,BH26.1837,,,2026-03-27,KH-00437,15916660.0,10,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67905,BH26.1838,,,2026-03-27,KH-00700,24629808.0,14,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67906,BH26.1839,,,2026-03-27,KH-00498,1744444.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67907,BH26.1840,,,2026-03-27,KH-00498,22784439.0,14,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67908,BH26.1841,,,2026-03-27,KH-00563,5398332.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67909,BH26.1842,,,2026-03-27,KH-00563,9763888.0,6,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67910,BH26.1843,,,2026-03-27,KH-00435,33143139.0,20,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
67911,BH26.1844,,,2026-03-27,KH-00635,19047400.0,15,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67912,BH26.1845,,,2026-03-27,KH-00635,21545274.0,11,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67913,BH26.1846,,,2026-03-27,KH-00028,18423698.0,12,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67914,BH26.1847,,,2026-03-27,KH-00028,9305552.0,6,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67915,BH26.1848,,,2026-03-27,KH-00426,39776655.0,24,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67916,BH26.1849,,,2026-03-27,KH-00404,43824432.0,27,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67917,BH26.1850,,,2026-03-27,KH-00408,45177953.0,20,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67918,BH26.1851,,,2026-03-27,KH-00408,35950917.0,21,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67919,BH26.1852,,,2026-03-27,KH-00366,63336184.0,40,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67920,BH26.1853,,,2026-03-27,KH-00485,16940736.0,14,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67921,BH26.1854,,,2026-03-27,KH-00485,6531666.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67922,BH26.1855,,,2026-03-27,KH-00601,1169907.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67923,BH26.1856,,,2026-03-27,KH-00601,21623792.0,14,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67924,BH26.1857,,,2026-03-27,KH-00444,17520550.0,11,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67925,BH26.1858,,,2026-03-27,KH-00444,17269995.0,11,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67926,BH26.1859,,,2026-03-27,KH-00495,43272212.0,24,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67927,BH26.1860,,,2026-03-27,KH-00434,33562212.0,22,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67928,BH26.1861,,,2026-03-27,KH-00359,58017760.0,37,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67929,BH26.1862,,,2026-03-27,KH-00027,37122307.0,15,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67930,BH26.1863,,,2026-03-27,KH-00027,14229994.0,10,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67931,BH26.1864,,,2026-03-27,KH-00151,48827396.0,31,21,2026,3,1,2026-05-13 16:07:07.428317+00:00
67932,BH26.1865,,,2026-03-27,KH-00659,45345079.0,29,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67933,BH26.1866,,,2026-03-27,KH-00153,49642300.0,38,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67934,BH26.1867,,,2026-03-27,UNKNOWN,31075546.0,20,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
67935,BH26.1868,,,2026-03-27,KH-00686,26884439.0,16,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67936,BH26.1869,,,2026-03-27,KH-00649,34736102.0,20,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67937,BH26.1870,,,2026-03-27,KH-00649,13491107.0,8,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67938,BH26.1871,,,2026-03-27,KH-00634,15162220.0,9,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
67939,BH26.1872,,,2026-03-27,KH-00634,5921110.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67940,BH26.1873,,,2026-03-27,KH-00653,7498516.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67941,BH26.1874,,,2026-03-27,KH-00653,15706107.0,9,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67942,BH26.1875,,,2026-03-27,KH-00027,48196836.0,31,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67943,BH26.1876,,,2026-03-27,KH-00382,22921659.0,15,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67944,BH26.1877,,,2026-03-27,KH-00024,16647218.0,12,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67945,BH26.1878,,,2026-03-27,KH-00024,41501470.0,26,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
67946,BH26.1879,,,2026-03-27,KH-00135,2200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67947,BH26.1880,,,2026-03-27,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67948,BH26.1881,,,2026-03-27,KH-00135,2660000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67949,BH26.1882,,,2026-03-27,KH-00157,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67950,BH26.1883,,,2026-03-27,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67951,BH26.1884,,,2026-03-27,KH-00157,3800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67952,BH26.1885,,,2026-03-27,KH-00135,3480000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67953,BH26.1886,,,2026-03-27,KH-00157,3800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67954,BH26.1887,,,2026-03-27,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67955,BH26.1888,,,2026-03-27,KH-00157,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67956,BH26.1889,,,2026-03-27,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67957,BH26.1890,,,2026-03-27,KH-00135,2060000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67958,BH26.1891,,,2026-03-27,KH-00157,4140000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67959,BH26.1892,,,2026-03-27,KH-00135,2300000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67960,BH26.1893,,,2026-03-27,KH-00157,1800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67961,BH26.1894,,,2026-03-27,KH-00135,2580000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67962,BH26.1895,,,2026-03-27,KH-00157,3003787.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67963,BH26.1896,,,2026-03-27,KH-00157,1150000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67964,BH26.1897,,,2026-03-27,KH-00135,3180000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67965,BH26.1898,,,2026-03-27,KH-00135,1900000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67966,BH26.1899,,,2026-03-27,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67967,BH26.1900,,,2026-03-27,KH-00135,4200000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67968,BH26.1901,,,2026-03-27,KH-00157,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67969,BH26.1902,,,2026-03-27,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67970,BH26.1903,,,2026-03-27,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67971,BH26.1904,,,2026-03-27,KH-00135,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67972,BH26.1905,,,2026-03-27,KH-00135,6007574.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67973,BH26.1906,,,2026-03-27,KH-00157,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67974,BH26.1907,,,2026-03-27,KH-00157,6007574.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67975,BH26.1908,,,2026-03-27,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67976,BH26.1909,,,2026-03-27,KH-00135,1590000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67977,BH26.1910,,,2026-03-27,KH-00135,950000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67978,BH26.1911,,,2026-03-27,KH-00157,2100000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67979,BH26.1912,,,2026-03-27,KH-00135,2800000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67980,BH26.1913,,,2026-03-27,KH-00135,2520000.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67981,BH26.1914,,,2026-03-28,KH-00091,65976283.0,35,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67982,BH26.1915,,,2026-03-28,KH-00622,33489994.0,12,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67983,BH26.1916,,,2026-03-28,KH-00482,16509903.0,8,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67984,BH26.1917,,,2026-03-28,KH-00482,3183332.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67985,BH26.1918,,,2026-03-28,KH-00147,35726655.0,24,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
67986,BH26.1919,,,2026-03-28,KH-00674,11648887.0,7,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
67987,BH26.1920,,,2026-03-28,KH-00674,13466664.0,8,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67988,BH26.1921,,,2026-03-28,KH-00674,5398332.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
67989,BH26.1922,,,2026-03-28,KH-00674,20614719.0,14,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67990,BH26.1923,,,2026-03-28,KH-00674,50954994.0,31,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
67991,BH26.1924,,,2026-03-28,KH-00674,11648887.0,7,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67992,BH26.1925,,,2026-03-28,KH-00402,64161658.0,40,16,2026,3,1,2026-05-13 16:07:07.428317+00:00
67993,BH26.1926,,,2026-03-28,KH-00413,29982212.0,18,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
67994,BH26.1927,,,2026-03-28,KH-00413,57507766.0,36,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
67995,BH26.1928,,,2026-03-28,KH-00009,35172214.0,23,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
67996,BH26.1929,,,2026-03-29,KH-00018,4212776.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
67997,BH26.1930,,,2026-03-29,KH-00018,20439066.0,17,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
67998,BH26.1931,,,2026-03-29,KH-00547,21488886.0,14,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
67999,BH26.1932,,,2026-03-29,KH-00364,48565357.0,31,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
68000,BH26.1933,,,2026-03-29,KH-00363,36226100.0,24,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68001,BH26.1934,,,2026-03-29,KH-00463,7958330.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68002,BH26.1935,,,2026-03-29,KH-00463,26877773.0,18,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68003,BH26.1936,,,2026-03-29,KH-00339,1555000.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68004,BH26.1937,,,2026-03-29,KH-00339,14031666.0,9,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68005,BH26.1938,,,2026-03-29,KH-00339,17214998.0,11,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68006,BH26.1939,,,2026-03-29,KH-00298,51679336.0,33,16,2026,3,1,2026-05-13 16:07:07.428317+00:00
68007,BH26.1940,,,2026-03-29,KH-00458,20755547.0,14,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68008,BH26.1941,,,2026-03-29,KH-00701,16371663.0,11,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68009,BH26.1942,,,2026-03-29,KH-00135,2490741.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68010,BH26.1943,,,2026-03-29,KH-00135,2398148.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68011,BH26.1944,,,2026-03-29,KH-00135,2675926.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68012,BH26.1945,,,2026-03-29,KH-00157,2583333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68013,BH26.1946,,,2026-03-29,KH-00157,2305556.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68014,BH26.1947,,,2026-03-29,KH-00157,2953704.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68015,BH26.1948,,,2026-03-30,KH-00091,63181651.0,36,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
68016,BH26.1949,,,2026-03-30,KH-00558,6219998.0,4,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68017,BH26.1950,,,2026-03-30,KH-00558,4909443.0,3,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68018,BH26.1951,,,2026-03-30,KH-00558,5975554.0,4,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68019,BH26.1952,,,2026-03-30,KH-00558,25055925.0,17,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68020,BH26.1953,,,2026-03-30,KH-00145,39180552.0,25,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68021,BH26.1954,,,2026-03-30,KH-00145,20398332.0,13,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68022,BH26.1955,,,2026-03-30,KH-00441,16677220.0,11,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68023,BH26.1956,,,2026-03-30,KH-00690,33156842.0,25,18,2026,3,1,2026-05-13 16:07:07.428317+00:00
68024,BH26.1957,,,2026-03-30,KH-00690,29945549.0,18,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68025,BH26.1958,,,2026-03-30,KH-00091,36371199.0,16,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68026,BH26.1959,,,2026-03-30,KH-00471,45408690.0,26,17,2026,3,1,2026-05-13 16:07:07.428317+00:00
68027,BH26.1960,,,2026-03-30,KH-00102,19286103.0,13,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68028,BH26.1961,,,2026-03-30,KH-00102,19100180.0,15,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68029,BH26.1962,,,2026-03-30,KH-00526,21509810.0,12,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
68030,BH26.1963,,,2026-03-30,KH-00526,14838329.0,9,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68031,BH26.1964,,,2026-03-30,KH-00475,11706665.0,8,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68032,BH26.1965,,,2026-03-30,KH-00475,2938888.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68033,BH26.1966,,,2026-03-30,KH-00378,7775000.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68034,BH26.1967,,,2026-03-30,KH-00378,9918703.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68035,BH26.1968,,,2026-03-30,KH-00665,12772775.0,9,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68036,BH26.1969,,,2026-03-30,KH-00368,23569438.0,15,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68037,BH26.1970,,,2026-03-30,KH-00368,13252774.0,8,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68038,BH26.1971,,,2026-03-30,KH-00368,24940182.0,15,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68039,BH26.1972,,,2026-03-30,KH-00562,8596665.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68040,BH26.1973,,,2026-03-30,KH-00562,5731110.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68041,BH26.1974,,,2026-03-30,KH-00349,7286110.0,5,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68042,BH26.1975,,,2026-03-30,KH-00349,9491663.0,7,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68043,BH26.1976,,,2026-03-30,KH-00194,4176110.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68044,BH26.1977,,,2026-03-30,KH-00194,11621109.0,8,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68045,BH26.1978,,,2026-03-30,KH-00494,17763330.0,6,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68046,BH26.1979,,,2026-03-30,KH-00494,73384795.0,54,22,2026,3,1,2026-05-13 16:07:07.428317+00:00
68047,BH26.1980,,,2026-03-30,KH-00646,17480552.0,12,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68048,BH26.1981,,,2026-03-30,KH-00646,34068509.0,18,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
68049,BH26.1982,,,2026-03-30,KH-00604,14388889.0,6,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68050,BH26.1983,,,2026-03-31,KH-00091,17606106.0,11,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68051,BH26.1984,,,2026-03-31,KH-00604,9592593.0,4,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68052,BH26.1985,,,2026-03-31,KH-00250,6388889.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68053,BH26.1986,,,2026-03-31,KH-00023,13666667.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68054,BH26.1987,,,2026-03-31,KH-00353,6708887.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68055,BH26.1988,,,2026-03-31,KH-00353,19148888.0,12,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68056,BH26.1989,,,2026-03-31,KH-00048,9972222.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68057,BH26.1990,,,2026-03-31,KH-00387,14415182.0,12,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68058,BH26.1991,,,2026-03-31,KH-00387,12589440.0,9,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68059,BH26.1992,,,2026-03-31,KH-00177,2583333.0,1,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68060,BH26.1993,,,2026-03-31,KH-00287,15500000.0,6,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68061,BH26.1994,,,2026-03-31,KH-00147,14364441.0,10,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68062,BH26.1995,,,2026-03-31,KH-00436,22102775.0,15,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68063,BH26.1996,,,2026-03-31,KH-00284,10396110.0,7,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68064,BH26.1997,,,2026-03-31,KH-00284,4420554.0,3,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68065,BH26.1998,,,2026-03-31,KH-00486,36891658.0,26,6,2026,3,1,2026-05-13 16:07:07.428317+00:00
68066,BH26.1999,,,2026-03-31,KH-00014,12745553.0,8,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68067,BH26.2000,,,2026-03-31,KH-00014,15882775.0,11,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68068,BH26.2001,,,2026-03-31,KH-00509,4074072.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68069,BH26.2002,,,2026-03-31,KH-00509,15369997.0,9,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68070,BH26.2003,,,2026-03-31,KH-00204,39989435.0,28,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
68071,BH26.2004,,,2026-03-31,KH-00665,10117037.0,7,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68072,BH26.2005,,,2026-03-31,KH-00377,9707406.0,8,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68073,BH26.2006,,,2026-03-31,KH-00377,18651109.0,11,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68074,BH26.2007,,,2026-03-31,KH-00036,11921108.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68075,BH26.2008,,,2026-03-31,KH-00036,5731110.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68076,BH26.2009,,,2026-03-31,KH-00594,73741101.0,50,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
68077,BH26.2010,,,2026-03-31,KH-00667,24730553.0,15,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68078,BH26.2011,,,2026-03-31,KH-00489,31872771.0,21,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
68079,BH26.2012,,,2026-03-31,KH-00024,28967776.0,18,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
68080,BH26.2013,,,2026-03-31,KH-00439,14504997.0,10,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68081,BH26.2014,,,2026-03-31,KH-00024,9662775.0,7,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68082,BH26.2015,,,2026-03-31,KH-00177,36932214.0,23,15,2026,3,1,2026-05-13 16:07:07.428317+00:00
68083,BH26.2016,,,2026-03-31,KH-00469,4665000.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68084,BH26.2017,,,2026-03-31,KH-00469,10151665.0,7,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68085,BH26.2018,,,2026-03-31,KH-00607,57317770.0,38,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
68086,BH26.2019,,,2026-03-31,KH-00365,25124444.0,16,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
68087,BH26.2020,,,2026-03-31,KH-00377,13374073.0,8,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68088,BH26.2021,,,2026-03-31,KH-00377,4420554.0,3,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68089,BH26.2022,,,2026-03-31,KH-00368,40164253.0,22,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
68090,BH26.2023,,,2026-03-31,KH-00368,27901661.0,17,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
68091,BH26.2024,,,2026-03-31,KH-00630,14727035.0,10,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68092,BH26.2025,,,2026-03-31,KH-00630,2621110.0,2,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68093,BH26.2026,,,2026-03-31,KH-00369,29217953.0,23,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
68094,BH26.2027,,,2026-03-31,KH-00369,9818886.0,6,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68095,BH26.2028,,,2026-03-31,KH-00356,152928307.0,96,24,2026,3,1,2026-05-13 16:07:07.428317+00:00
68096,BH26.2029,,,2026-03-31,KH-00393,69818880.0,46,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
68097,BH26.2030,,,2026-03-31,KH-00027,46127677.0,19,9,2026,3,1,2026-05-13 16:07:07.428317+00:00
68098,BH26.2031,,,2026-03-31,KH-00027,4665000.0,3,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68099,BH26.2032,,,2026-03-31,KH-00147,50561098.0,30,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
68100,BH26.2033,,,2026-03-31,KH-00147,8997220.0,5,1,2026,3,1,2026-05-13 16:07:07.428317+00:00
68101,BH26.2034,,,2026-03-31,KH-00404,86658868.0,54,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
68102,BH26.2035,,,2026-03-31,KH-00118,24146665.0,16,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68103,BH26.2036,,,2026-03-31,KH-00403,14205550.0,10,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68104,BH26.2037,,,2026-03-31,KH-00405,67216646.0,42,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
68105,BH26.2038,,,2026-03-31,KH-00011,54165543.0,34,13,2026,3,1,2026-05-13 16:07:07.428317+00:00
68106,BH26.2039,,,2026-03-31,KH-00492,41855361.0,28,16,2026,3,1,2026-05-13 16:07:07.428317+00:00
68107,BH26.2040,,,2026-03-31,KH-00492,22136663.0,14,8,2026,3,1,2026-05-13 16:07:07.428317+00:00
68108,BH26.2041,,,2026-03-31,KH-00501,14816663.0,10,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68109,BH26.2042,,,2026-03-31,KH-00501,5731109.0,4,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68110,BH26.2043,,,2026-03-31,KH-00344,30171102.0,20,4,2026,3,1,2026-05-13 16:07:07.428317+00:00
68111,BH26.2044,,,2026-03-31,KH-00348,27192772.0,17,7,2026,3,1,2026-05-13 16:07:07.428317+00:00
68112,BH26.2045,,,2026-03-31,KH-00488,40784436.0,26,11,2026,3,1,2026-05-13 16:07:07.428317+00:00
68113,BH26.2046,,,2026-03-31,KH-00386,102883876.0,65,17,2026,3,1,2026-05-13 16:07:07.428317+00:00
68114,BH26.2047,,,2026-03-31,KH-00453,84969432.0,53,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
68115,BH26.2048,,,2026-03-31,KH-00453,15427775.0,10,2,2026,3,1,2026-05-13 16:07:07.428317+00:00
68116,BH26.2049,,,2026-03-31,KH-00425,23832216.0,15,10,2026,3,1,2026-05-13 16:07:07.428317+00:00
68117,BH26.2050,,,2026-03-31,KH-00587,38083694.0,21,12,2026,3,1,2026-05-13 16:07:07.428317+00:00
68118,BH26.2051,,,2026-03-31,KH-00587,12440000.0,8,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68119,BH26.2052,,,2026-03-31,KH-00503,22537216.0,13,3,2026,3,1,2026-05-13 16:07:07.428317+00:00
68120,BH26.2053,,,2026-03-31,KH-00503,20703886.0,13,5,2026,3,1,2026-05-13 16:07:07.428317+00:00
