customer_code,customer_name,recency_days,frequency,monetary,R_score,F_score,M_score,purchase_priority_score,priority_tier,churn_risk,dealer_segment,recommended_action,risk_reason,priority_reason
KH-00626,CÔNG TY TNHH AN PHÁT,52,1,167804584.0,3,2,4,0.4067148508866037,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=4, score=0.41"
KH-00067,DOANH NGHIỆP TW NGỌC ANH,365,9,213946302.0,2,5,5,0.4022454100808046,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=2, F=5, M=5, score=0.4"
KH-00103,CÔNG TY CỔ PHẦN AN PHÁT,25,2,22097223.0,3,2,1,0.40071304452342377,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=3, F=2, M=1, score=0.4"
KH-00438,CỬA HÀNG XE ĐẠP ĐẠI LỢI,54,2,59563322.0,3,3,3,0.3991651521880966,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=3, score=0.4"
KH-00097,CÔNG TY TNHH XUÂN MAI,365,8,199350113.0,2,5,5,0.39555025338564787,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=2, F=5, M=5, score=0.4"
KH-00057,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,367,5,563575152.0,2,4,5,0.3931284835649602,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=2, F=4, M=5, score=0.39"
KH-00376,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,46,2,38117024.0,3,3,2,0.3892104928647551,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=2, score=0.39"
KH-00688,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,33,1,50163875.0,3,2,2,0.380749893539342,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.38"
KH-00113,DOANH NGHIỆP TW XÂY DỰNG,66,2,41439439.0,2,2,2,0.3751924755665766,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.38"
KH-00641,DOANH NGHIỆP TW ĐÔNG NAM,48,1,84074072.0,3,2,3,0.3719458325801806,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=3, score=0.37"
KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,47,2,27191100.0,3,3,2,0.37134953647712615,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=2, score=0.37"
KH-00681,DOANH NGHIỆP TW NGỌC ANH,35,1,44205546.0,3,2,2,0.36639853577751663,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.37"
KH-00256,CÔNG TY TNHH XUÂN MAI,365,6,151660000.0,2,5,4,0.36435367218906667,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=5, M=4, score=0.36"
KH-00130,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,365,5,191180000.0,2,4,5,0.36321407104946557,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=2, F=4, M=5, score=0.36"
KH-00132,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,368,4,341650000.0,2,4,5,0.36264409725167557,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=2, F=4, M=5, score=0.36"
KH-00684,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,35,1,40791838.0,3,2,2,0.36127033064931147,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.36"
KH-00699,CÔNG TY CỔ PHẦN YÊN BÌNH,32,1,34066101.0,3,2,2,0.3596276145766835,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.36"
KH-00427,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,66,1,110648148.0,2,2,4,0.3591514757971872,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=4, score=0.36"
KH-00677,CỬA HÀNG XE ĐẠP LÊ ANH,36,1,40740740.0,3,2,2,0.35741227616357274,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.36"
KH-00499,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,63,1,96427756.0,2,2,4,0.35439821142700517,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=4, score=0.35"
KH-00193,CÔNG TY TNHH TÚ ANH,365,4,244765884.0,2,4,5,0.3529576607930553,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=2, F=4, M=5, score=0.35"
KH-00645,CỬA HÀNG XE ĐẠP QUANG VINH,48,2,11398330.0,3,3,1,0.3441680548024029,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=1, score=0.34"
KH-00625,CÔNG TY TNHH MINH PHƯƠNG,52,1,64901093.0,3,2,3,0.34346698763874045,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=3, score=0.34"
KH-00208,CỬA HÀNG XE ĐẠP TÂY BẮC,371,5,121615286.0,1,4,4,0.33700291486748324,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=4, M=4, score=0.34"
KH-00198,CÔNG TY TNHH TRÍ ĐỨC,371,4,161705220.0,1,4,4,0.33529351315808154,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=4, M=4, score=0.34"
KH-00406,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,68,1,82642778.0,2,2,3,0.33528284401688374,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=3, score=0.34"
KH-00593,CÔNG TY CỔ PHẦN NGỌC ANH,50,2,5185186.0,3,3,1,0.3351947800814657,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=1, score=0.34"
KH-00520,CÔNG TY TNHH TÂY BẮC,62,1,71704244.0,2,2,3,0.33248912415281745,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=3, score=0.33"
KH-00538,HỘ KINH DOANH PHÚC AN,62,1,68250264.0,2,2,3,0.32964012130381454,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=3, score=0.33"
KH-00421,DOANH NGHIỆP TW YÊN BÌNH,67,1,75644986.0,2,2,3,0.32939005144364925,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=3, score=0.33"
KH-00098,HỘ KINH DOANH MẶT TRỜI,378,3,302480000.0,1,3,5,0.32881172151587323,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=1, F=3, M=5, score=0.33"
KH-00040,CÔNG TY TNHH VẠN LỢI,367,3,293400000.0,2,3,5,0.32795754339402006,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=2, F=3, M=5, score=0.33"
KH-00361,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,56,2,8055557.0,3,3,1,0.3253484638173104,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=3, M=1, score=0.33"
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,368,4,140009520.0,2,4,4,0.32532215992973823,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=4, M=4, score=0.33"
KH-00678,DOANH NGHIỆP TW MINH PHƯƠNG,35,1,16797398.0,3,2,1,0.32252389190287273,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.32"
KH-00394,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,71,1,71822204.0,2,2,3,0.32128903547639515,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=3, score=0.32"
KH-00069,CÔNG TY TNHH MINH PHƯƠNG,83,3,16611111.0,2,3,1,0.3205448153501196,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=3, M=1, score=0.32"
KH-00104,DOANH NGHIỆP TW THUỶ TIÊN,371,3,226215286.0,1,3,5,0.319695222559791,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=1, F=3, M=5, score=0.32"
KH-00695,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,32,1,3518519.0,3,2,1,0.3188868738359428,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.32"
KH-00456,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,66,1,63827764.0,2,2,3,0.3184107350564465,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=3, score=0.32"
KH-00682,DOANH NGHIỆP TW TRƯỜNG THỊNH,35,1,13187212.0,3,2,1,0.3173956867746676,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.32"
KH-00367,CÔNG TY CỔ PHẦN ĐÔNG NAM,74,1,68896093.0,2,2,3,0.31674058467654315,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=3, score=0.32"
KH-00462,HỘ KINH DOANH TRƯỜNG THỊNH,61,2,4981482.0,2,3,1,0.31419053109447886,C - Medium,LOW,Theo dõi thêm,Theo dõi thêm,Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=3, M=1, score=0.31"
KH-00636,CỬA HÀNG XE ĐẠP YÊN BÌNH,49,1,36113882.0,3,2,2,0.31378874243408544,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.31"
KH-00093,CÔNG TY CỔ PHẦN PHÚC AN,371,4,112430000.0,2,4,4,0.3125014903660588,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=4, M=4, score=0.31"
KH-00161,CÔNG TY TNHH THIÊN AN,369,3,182845338.0,2,3,4,0.3097238153327843,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=4, score=0.31"
KH-00008,CÔNG TY CỔ PHẦN YÊN BÌNH,73,2,13685186.0,2,2,1,0.3091337277651521,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.31"
KH-00561,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,60,1,47910731.0,2,2,2,0.3084784602439255,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.31"
KH-00685,CÔNG TY CỔ PHẦN MẶT TRỜI,34,1,2500000.0,3,2,1,0.30741473976753125,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.31"
KH-00648,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,47,1,28859431.0,3,2,2,0.306249821377411,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.31"
KH-00640,CÔNG TY TNHH XUÂN MAI,48,1,30611100.0,3,2,2,0.3055640661984143,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.31"
KH-00212,CỬA HÀNG XE ĐẠP TÂY BẮC,374,4,99322643.0,1,4,4,0.3045241405617686,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=4, M=4, score=0.3"
KH-00675,CỬA HÀNG XE ĐẠP SÁN LẠP,37,1,2768519.0,3,2,1,0.298115808050561,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.3"
KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,55,1,34527950.0,3,2,2,0.29712600229598407,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.3"
KH-00454,HỘ KINH DOANH LONG PHÚ,66,1,42573326.0,2,2,2,0.29476401140972286,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.29"
KH-00602,CÔNG TY TNHH THƯƠNG MẠI THIÊN AN,55,1,33720915.0,3,2,2,0.29456189973188146,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.29"
KH-00572,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,59,1,36044992.0,3,2,2,0.29412956596520345,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.29"
KH-00618,HỘ KINH DOANH ĐÔNG NAM,52,1,26313330.0,3,2,2,0.29218493635668924,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.29"
KH-00474,HỘ KINH DOANH MẶT TRỜI,64,1,39804429.0,2,2,2,0.29202444072463185,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.29"
KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,46,1,18054252.0,3,2,1,0.2916321452864075,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.29"
KH-00148,HỘ KINH DOANH THUỶ TIÊN,369,4,82782643.0,2,4,3,0.29113407174304073,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=4, M=3, score=0.29"
KH-00264,DOANH NGHIỆP TW NGỌC ANH,371,3,131871676.0,1,3,4,0.29092029378486217,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=4, score=0.29"
KH-00163,HỘ KINH DOANH XUÂN MAI,365,4,82695483.0,2,4,3,0.2908493986847932,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=4, M=3, score=0.29"
KH-00574,CỬA HÀNG XE ĐẠP LONG PHÚ,59,1,34270830.0,3,2,2,0.28914381097944847,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=2, score=0.29"
KH-00579,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG,59,1,34270830.0,2,2,2,0.28914381097944847,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=2, F=2, M=2, score=0.29"
KH-00655,HỘ KINH DOANH TÂN TIẾN,46,1,16713883.0,3,2,1,0.28878314243740466,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.29"
KH-00633,DOANH NGHIỆP TW KHẢI HOÀN,50,1,21803886.0,3,2,1,0.2887560336427193,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.29"
KH-00638,CÔNG TY CỔ PHẦN THƯƠNG MẠI THANH BÌNH,49,1,20364997.0,3,2,1,0.28814771679305984,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.29"
KH-00139,HỘ KINH DOANH YÊN BÌNH,365,3,124298146.0,2,3,4,0.2877867206221151,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=4, score=0.29"
KH-00637,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,49,1,19377401.0,3,2,1,0.28586851451385753,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.29"
KH-00251,HỘ KINH DOANH KHẢI HOÀN,368,3,119020000.0,2,3,4,0.2852224448300231,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=4, score=0.29"
KH-00599,CÔNG TY CỔ PHẦN XÂY DỰNG,55,1,24137774.0,3,2,1,0.2834507886207704,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.28"
KH-00532,CÔNG TY TNHH THƯƠNG MẠI MẶT TRỜI,62,1,31324993.0,2,2,2,0.28006747173116503,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.28"
KH-00086,CÔNG TY TNHH NGỌC ANH,372,3,110019361.0,1,3,4,0.27980913381373995,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=4, score=0.28"
KH-00554,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,61,1,29284994.0,2,2,2,0.27957514647909426,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.28"
KH-00126,HỘ KINH DOANH HOÀ BÌNH,372,3,106170000.0,1,3,4,0.27781483181943795,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=4, score=0.28"
KH-00398,CÔNG TY TNHH PHÚC AN,70,1,35105550.0,2,2,2,0.2776723824847355,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.28"
KH-00277,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,371,2,232490000.0,1,3,5,0.27678211714668555,C - Medium,HIGH,Giá trị cao nhưng giảm hoạt động,Liên hệ tái kích hoạt trong 7 ngày,Doanh thu lịch sử cao nhưng đã lâu chưa mua,"R=1, F=3, M=5, score=0.28"
KH-00186,HỘ KINH DOANH XÂY DỰNG,365,4,67567129.0,2,4,3,0.2757496835850781,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=4, M=3, score=0.28"
KH-00632,CỬA HÀNG XE ĐẠP LONG PHÚ,50,1,13301104.0,3,2,1,0.2750808199675056,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.28"
KH-00468,CÔNG TY CỔ PHẦN KHẢI HOÀN,64,1,28953046.0,2,2,2,0.27493042363061476,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.27"
KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,367,3,101357296.0,2,3,4,0.2746811901176668,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=4, score=0.27"
KH-00142,CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH,365,4,66548500.0,2,4,3,0.27432518216057666,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=4, M=3, score=0.27"
KH-00416,DOANH NGHIỆP TW HOÀ BÌNH,67,1,32353328.0,2,2,2,0.27411939617299397,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=2, score=0.27"
KH-00140,CÔNG TY TNHH XÂY DỰNG,375,3,98910000.0,1,3,4,0.27297138979869573,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=4, score=0.27"
KH-00643,CÔNG TY TNHH TÂY BẮC,48,1,4527778.0,3,2,1,0.27151848215283025,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.27"
KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,368,4,63200000.0,2,4,3,0.27090620551378386,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=4, M=3, score=0.27"
KH-00576,DOANH NGHIỆP TW THIÊN AN,59,1,21478325.0,3,2,1,0.2707677426033801,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.27"
KH-00552,CỬA HÀNG XE ĐẠP YÊN BÌNH,61,1,21451568.0,2,2,1,0.26732443422838204,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.27"
KH-00152,HỘ KINH DOANH TRÍ ĐỨC,365,3,89045116.0,2,3,3,0.2669889998243943,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=2, F=3, M=3, score=0.27"
KH-00627,CÔNG TY CỔ PHẦN KHẢI HOÀN,50,1,4527778.0,3,2,1,0.2669611618478475,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.27"
KH-00480,DOANH NGHIỆP TW ĐẠI DƯƠNG,63,1,22314816.0,2,2,1,0.2666489236777175,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.27"
KH-00589,DOANH NGHIỆP TW KHẢI HOÀN,57,1,16527777.0,3,2,1,0.26502707940598497,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.27"
KH-00443,CÔNG TY TNHH HÙNG CƯỜNG,66,1,23242219.0,2,2,1,0.26456458121029264,C - Medium,LOW,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Từng mua trong Q1/2026 nhưng im lặng từ 60 ngày trở lên,"R=2, F=2, M=1, score=0.26"
KH-00642,CÔNG TY CỔ PHẦN HOÀ BÌNH,48,1,2398148.0,3,2,1,0.26453842517277326,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.26"
KH-00592,CỬA HÀNG XE ĐẠP SÁN LẠP,56,1,14944444.0,3,2,1,0.2642373527061993,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Bắt đầu có dấu hiệu giảm nhịp mua,"R=3, F=2, M=1, score=0.26"
KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,374,3,87295102.0,1,3,3,0.26413952517715317,C - Medium,MEDIUM,Theo dõi thêm,Theo dõi thêm,Đang hoạt động hoặc rủi ro thấp,"R=1, F=3, M=3, score=0.26"
